,country,year,continent,pop,"Agriculture, value added (% of GDP)",CO2 emissions (metric tons per capita),Domestic credit provided by financial sector (% of GDP),Electric power consumption (kWh per capita),Energy use (kg of oil equivalent per capita),Exports of goods and services (% of GDP),"Fertility rate, total (births per woman)",GDP growth (annual %),Imports of goods and services (% of GDP),"Industry, value added (% of GDP)","Inflation, GDP deflator (annual %)","Life expectancy at birth, total (years)",Population density (people per sq. km of land area),"Services, etc., value added (% of GDP)"
1144,Sudan,1982,Africa,20367053,36.9032593846,0.186953328424,33.1956930708,35.0139372074,431.003010124,9.93506493506,6.674,5.95866643354,24.417989418,14.6470626504,30.5902493627,54.4247804878,8.6185016835,48.4509791165
1145,Sudan,1987,Africa,24725960,32.8136534005,0.140880448263,31.0752480706,52.2053744298,397.42097884300006,5.52232635061,6.337999999999999,14.2208845978,11.1342337376,16.309404595,25.8913532518,55.0393658537,10.0129015152,50.8769420045
1146,Sudan,1992,Africa,28227588,40.2693206824,0.159714320472,-4.87102504185,47.2387491982,386.72897561,5.24607630927,6.028,6.577861385,14.4242066869,12.2170272401,109.233655162,55.8795853659,11.537851430999998,47.5136520775
1147,Sudan,1997,Africa,32160729,46.8017784563,0.169602368251,5.382100487150001,42.5271251241,392.294923579,5.34362990319,5.672000000000001,10.5667363096,12.5149833365,14.5794432007,47.5834473078,57.0558780488,13.4495265152,38.6187777784
1148,Sudan,2002,Africa,37090298,41.8859073255,0.220598608029,10.4065703933,60.945762483,411.137505242,13.9789993079,5.287000000000001,6.42727390137,17.4173901149,20.5119422695,7.38897249873,58.67556097560001,15.4895686027,37.602150405
1149,Sudan,2007,Africa,42292929,26.6780662276,0.332724015042,20.1007221478,90.5462229164,366.495542,21.8865604123,4.873,11.5219100334,22.6665104997,30.6190905916,6.66943396846,60.7008780488,17.8676157407,42.7028431808
1150,Swaziland,1962,Africa,370006,36.1133197961,,,,,47.8575369524,6.745,,45.7237614195,,,44.8179512195,21.2627325581,
1151,Swaziland,1967,Africa,420690,29.0513833992,0.55253014742,,,,73.595505618,6.841,,84.2696629213,35.7707509881,,46.452804878,23.9231395349,35.1778656126
1152,Swaziland,1972,Africa,480105,39.9802566634,0.807406576237,,,,67.0212765957,6.87,5.424294826970001,58.599290780100006,26.9496544916,9.62726445692,49.1511219512,27.4614534884,33.070088845
1153,Swaziland,1977,Africa,551425,32.0930232558,0.619904205331,12.3059757943,,,65.39334341909999,6.761,1.0095922548799998,68.6459909228,35.3488372093,10.4461259017,52.2342926829,31.9845930233,32.5581395349
1154,Swaziland,1982,Africa,649901,20.3397027601,0.6825441514830001,20.7274284735,,,66.38684255609999,6.573,1.1725686773,101.644680487,29.6602972399,15.1796846531,55.5675121951,37.1705232558,50.0
1155,Swaziland,1987,Africa,779348,16.484161126300002,0.568625662449,15.3703859413,,,81.8464643067,6.18,14.606589681,82.1071218364,37.123582323,1.1131174460100002,58.3978780488,44.6172674419,46.3922565506
1156,Swaziland,1992,Africa,962344,8.98980477447,0.290792303956,14.9736366107,,,57.349164403100005,5.392,3.22620752298,76.09286980430001,42.073694279,11.1882494471,58.9774634146,52.7876162791,48.9364977683
1157,Swaziland,1997,Africa,1054486,12.9906050606,1.1946998291500002,12.3870350812,,,61.3507662144,4.564,3.10280549491,76.1517968174,44.9922910959,11.3448410249,53.4372439024,58.5325581395,42.0171038435
1158,Swaziland,2002,Africa,1130269,9.3514505401,1.0402644625,13.0071829128,,,78.5830337266,4.046,3.24381885958,87.9314240116,41.1965850513,9.42242538976,46.5233170732,62.9183139535,49.4519639725
1159,Swaziland,2007,Africa,1133066,8.1395876491,0.937064095526,5.867137917509999,,372.735499664,59.0804154491,3.761,4.05384692894,69.9534512731,41.9643692316,5.72714434733,46.772390243900006,65.97982558140001,49.8960436457
1160,Sweden,1962,Europe,7561588,,6.787859772309999,49.2004949573,4613.97791046,2887.23625249,21.9048553694,2.25,4.25877299399,21.3924809491,,4.01932335022,73.3504878049,18.4276161232,
1161,Sweden,1967,Europe,7867931,,8.770023402589999,49.8240398956,6017.97346723,3630.19413871,21.1060896213,2.28,3.36549793943,20.9922657051,,5.00825141209,74.1224390244,19.1741750743,
1162,Sweden,1972,Europe,8122293,,10.4380581855,47.6824075013,8131.93307314,4527.21372025,22.6931057518,1.91,2.28873879618,20.7002705217,,6.973165187699999,74.7180487805,19.7940732076,
1163,Sweden,1977,Europe,8251648,,10.3985599052,45.217345248,9828.34719337,5054.83376436,25.6941994439,1.64,-1.59625858231,26.5202516164,,10.5295692758,75.37975609760001,20.1090315348,
1164,Sweden,1982,Europe,8325260,4.52215758062,7.482205547139999,56.687935698500006,11440.239185200002,4877.79989653,30.9982144482,1.62,1.2486646755700002,30.77651574,31.8252917391,8.08460540682,76.32731707319999,20.2886947409,63.6525506803
1165,Sweden,1987,Europe,8421403,4.11808567917,7.111037004439999,58.1550329139,15746.2593792,5763.0704408,30.973195258,1.84,3.35384296835,28.80627374,33.223729102600004,4.72094920771,77.09219512199999,20.465477409,62.6581852183
1166,Sweden,1992,Europe,8718867,2.8785516228,5.88669942214,52.3946688176,15544.4114587,5369.37035674,26.723451300500003,2.09,-1.15859273884,25.0010584659,28.7896077995,1.01534120252,77.99878048779999,21.1241092752,68.3318405777
1167,Sweden,1997,Europe,8897619,2.41641170868,5.89509851954,45.0305829707,15410.699133700002,5672.0081772,40.0517317969,1.52,2.90048285918,33.102555836,30.4148159386,1.56926340831,79.1975609756,21.5578837062,67.1687723527
1168,Sweden,2002,Europe,8954175,1.84220170524,6.43422859805,108.004393986,15709.429669,5802.11010517,42.090046368,1.65,2.07357721266,35.7735159206,29.5470661739,1.59556460577,79.8463414634,21.7501535312,68.6107321209
1169,Sweden,2007,Europe,9031088,1.58565905029,5.2535219366,129.733007022,15257.9357532,5472.13539173,48.2580656119,1.88,3.40494889524,41.2817143067,30.3187997302,2.88490874355,80.9,22.2939318614,68.09554121949999
1170,Switzerland,1962,Europe,5666000,,4.3335720686800006,111.049788889,3278.0061771,1568.91106002,26.8626640895,2.58,,28.852809356,,,71.196097561,141.009284558,
1171,Switzerland,1967,Europe,6063000,,5.43460087436,110.821371588,3749.63387371,2040.8279002,27.8886480636,2.39,,26.1304839093,,,72.6365853659,151.583308035,
1172,Switzerland,1972,Europe,6401400,,6.86373981865,,4776.26739431,2727.71921732,,1.91,,,,,73.6443902439,158.392936652,
1173,Switzerland,1977,Europe,6316424,,6.540985490930001,,5324.95995175,2877.79290941,,1.53,,,,,75.23804878050001,158.90442218200002,
1174,Switzerland,1982,Europe,6468126,,5.73116759024,126.599929346,6189.34243361,2984.22326318,40.4594015531,1.56,-1.3094174310299995,39.3795828488,,7.34804096145,76.033902439,161.690674965,
1175,Switzerland,1987,Europe,6649942,,6.150039281259999,145.58074137,7163.21477452,3430.8555125,40.8321828291,1.52,1.5854781688,39.7811122329,,2.193482422,77.1975609756,165.57732297799998,
1176,Switzerland,1992,Europe,6995447,1.91616460232,6.22423627316,158.59388016,7430.29750861,3613.49260926,40.9144679272,1.58,-0.0437329941242,37.6912446806,30.141764437800003,2.12463500467,77.806097561,173.93215107900002,67.9420709599
1177,Switzerland,1997,Europe,7193761,1.34445429633,5.84948312194,164.08931137,7341.61237291,3526.10543855,47.2271897158,1.48,2.31204734151,42.1233310838,28.1225945074,-0.211261113763,79.07951219510001,179.34338553400002,70.5329511963
1178,Switzerland,2002,Europe,7361757,1.0247691276000002,5.58651281656,154.86537800899998,8031.43222564,3553.18855698,48.9828808337,1.39,0.143394374897,42.258312305100006,27.306360435100004,-0.329244687272,80.3853658537,184.321466525,71.6688704373
1179,Switzerland,2007,Europe,7554661,0.8385902629719999,5.03057401971,168.121440125,8163.29557601,3410.15494794,61.6253437675,1.46,4.14034836874,50.2696323325,26.8810990737,2.26168756763,81.7414634146,191.090115396,72.2803106633
1180,Tanzania,1962,Africa,10863958,,0.0717344659547,,,,,6.803999999999999,,,,,44.1622439024,12.0612869722,
1181,Tanzania,1967,Africa,12607312,,0.141879278158,,,,,6.791,,,,,45.6193658537,14.0054639874,
1182,Tanzania,1972,Africa,14706593,,0.1493949331389999,,31.9856704197,527.0538798619999,,6.761,,,,,47.5109512195,16.3767170919,
1183,Tanzania,1977,Africa,17129565,,0.118297183108,,34.904192399,455.445767964,,6.73,,,,,49.6781707317,19.2120264168,
1184,Tanzania,1982,Africa,19844382,,0.108933510205,,35.5371439305,414.717967022,,6.58,,,,,50.7503170732,22.4595585911,
1185,Tanzania,1987,Africa,23040630,,0.1030367538,,40.7685061652,394.145177081,,6.379,,,,,50.7883414634,26.1957394446,
1186,Tanzania,1992,Africa,26605473,47.9968963571,0.0854613122069,29.316155891300003,52.9704143143,369.835021604,12.441837886300002,6.081,0.584322133807,39.3535774719,16.2014859866,25.3754811171,49.28014634149999,30.7110690901,35.8016176563
1187,Tanzania,1997,Africa,30686889,46.7993974215,0.091402359901,12.4230486542,55.2106326863,357.261154316,16.2181067168,5.78,3.5252781914599995,25.689519139,14.2822542975,20.5872321459,48.9524878049,35.5992108828,38.918348281
1188,Tanzania,2002,Africa,34593779,32.457841342399995,0.100123969892,8.85909834113,67.29794162569999,416.002267994,17.5807532131,5.666,7.16355353648,19.8403332967,21.0633789781,7.099235381460001,52.229804878,40.4780763152,46.4787796795
1189,Tanzania,2007,Africa,38139640,28.7842757867,0.14200990877,10.5764694143,80.1261904411,442.62215764,18.9191161299,5.585,8.46438124156,31.6844089341,21.6684514147,5.935489656740001,58.0777804878,46.8751456311,49.5472727986
1190,Thailand,1962,Asia,29263397,34.0027004911,0.173129692727,17.742050079400002,,,15.6867628293,6.155,7.554254447839999,17.649417414600002,20.9429427191,0.540499290558,55.7452195122,56.9223061716,45.0543612767
1191,Thailand,1967,Asia,34024249,29.2437763343,0.360202673298,17.5741817458,,,18.1616647026,6.009,8.61598233328,20.2114600991,24.9574526766,-1.66769262494,57.9998292683,66.1169723424,45.7987709891
1192,Thailand,1972,Asia,39276153,25.3380368192,0.559033985946,39.7643154127,140.238598644,367.864327681,18.1893005505,5.181,4.27850803861,19.1840095528,27.278071931,6.336935513230001,60.4120243902,76.4587269275,47.3838913086
1193,Thailand,1977,Asia,44148285,24.7830977611,0.7240540555570001,54.6679296046,233.564444458,451.510578157,19.9583639462,4.03,9.84346323531,25.3776947019,29.3432460542,6.01469871134,62.9959756098,86.9384936092,45.8736561847
1194,Thailand,1982,Asia,48827160,18.5484495152,0.769491253704,67.4127009741,320.446740958,456.467867425,22.9179066454,3.024,5.35234875067,24.630422177,29.5097608322,5.05785464425,65.6472926829,96.4309283799,51.9417896407
1195,Thailand,1987,Asia,52910342,15.7334375188,1.05493455544,86.2264640087,483.238980544,531.762695185,28.8940109882,2.346,9.51894602211,28.3339735012,33.3431551523,4.72321351314,69.249902439,105.657779561,50.9234085982
1196,Thailand,1992,Asia,56667095,12.2973357445,1.9005538007,103.558994287,894.1411465,840.141111806,36.972475668,2.003,8.08338802345,40.9821700246,38.0558367027,4.49045413125,70.2730731707,113.060686253,49.6468263977
1197,Thailand,1997,Asia,60216677,9.06683418611,3.07072579826,178.417820185,1417.14574746,1164.94784692,48.2371713558,1.781,-2.7535905783700003,46.8148412659,36.7835672428,4.42091856325,70.2823902439,118.508753352,54.14959857109999
1198,Thailand,2002,Asia,62806748,8.696025948519999,3.24809930494,120.717562012,1615.86190265,1282.58023503,60.645752601000005,1.616,6.14887981743,54.3239904201,37.0448583935,1.69037942471,71.1182439024,125.539096479,54.259115658
1199,Thailand,2007,Asia,65068149,9.35060922906,3.84762818797,123.591035121,2074.86945842,1585.96595222,68.8722296414,1.557,5.4350925699,61.0009114941,39.5461612306,2.47332876207,72.87443902439999,129.878392609,51.1032295404
1200,Togo,1962,Africa,1528098,53.3950455752,0.0545698734714,5.49382524444,,,35.0453417897,6.622000000000001,3.77365283247,30.422220254000003,14.1975163447,0.715476635027,41.555097561,29.6517374517,32.4074396233
1201,Togo,1967,Africa,1735550,44.2105269067,0.10672264605,3.2754385103,,,37.9233323354,6.9110000000000005,5.500371557109999,27.6010515544,23.333332193,1.7480893773099997,44.6894634146,34.1137157566,32.4561389705
1202,Togo,1972,Africa,2056351,30.7328487305,0.177837447026,9.36288092912,61.399508359,332.041867346,39.2801278135,7.182,7.62515755097,38.4802581132,20.3309634319,-0.372352692179,47.7430487805,41.323313109,48.9361878376
1203,Togo,1977,Africa,2308582,35.4450250149,0.183454394286,24.3125651141,106.012707231,327.998948608,41.469052891,7.284,6.95908537004,52.4628282387,19.4764390019,20.6574056877,50.6475609756,46.305681191400005,45.0785338366
1204,Togo,1982,Africa,2644765,26.9629670503,0.251582423946,31.509259621,74.0957234418,327.324375984,50.148147761,7.099,-3.5824025458099995,58.6666688588,23.370369972,7.086757896669999,53.3296585366,53.5971318257,49.6666644962
1205,Togo,1987,Africa,3154264,33.4842823188,0.220709013411,27.1295414174,80.9224817341,328.062332773,41.3692065752,6.672000000000001,0.5101621801389999,50.7458691418,19.9786925096,1.65884167985,55.29639024390001,63.8437028866,46.5370229872
1206,Togo,1992,Africa,3747553,35.2632464188,0.209839683,21.4256515202,93.365151106,328.69853999,26.9345382012,6.082000000000001,-3.98068682128,36.1516434262,23.7730529615,3.24543461451,55.697682926800006,73.2553042839,40.9637006197
1207,Togo,1997,Africa,4320890,42.1923859677,0.218890638228,22.9067418893,105.182221542,384.078207642,28.9750122635,5.587999999999999,14.3773775774,44.8055433701,20.1232768503,2.03603453537,53.973390243900006,82.8546607832,37.684340931
1208,Togo,2002,Africa,4977378,38.1917106708,0.23959774573,14.9432692997,97.2305057211,424.034097572,36.5171714268,5.32,-0.922151021554,49.0758049132,18.3927907383,6.216923110650001,53.6732439024,94.5471410186,43.4154985909
1209,Togo,2007,Africa,5701579,35.8235289101,0.239054164953,25.674632205100004,102.879016653,417.118049767,37.9192864412,5.064,2.29045388913,54.4913137846,18.6892177309,2.64830768922,55.4334390244,108.299577128,45.4872533507
1210,Trinidad and Tobago,1962,Americas,887498,,8.22557012974,12.470578993699998,,,65.85660962819999,5.047,2.74246314374,64.1047946833,,3.04750995274,63.760195122,171.543664717,
1211,Trinidad and Tobago,1967,Americas,960155,,5.00989828473,16.445182724400002,,,41.6037450921,3.985,2.0425143161,33.0866807611,,4.60952709899,64.84792682930001,180.490838207,
1212,Trinidad and Tobago,1972,Americas,975199,,8.509402916360001,31.9375441211,1145.81591383,2772.88276961,39.5964448715,3.432,5.780347376209999,46.2599087197,,11.1099214658,65.442804878,188.838596491,
1213,Trinidad and Tobago,1977,Americas,1039009,,15.5566512175,-9.31364181681,1398.40366547,2808.51679767,49.5512969945,3.273,9.12179155082,36.8959762638,,13.342293024000002,66.556,202.681676413,
1214,Trinidad and Tobago,1982,Americas,1116479,,16.4434325947,17.6351273872,2405.83253764,3648.18714807,34.263192916,3.261,3.80924291581,41.3932538261,,12.1512233839,67.2812682927,218.442495127,
1215,Trinidad and Tobago,1987,Americas,1191336,2.97998479635,14.6588819177,66.8245789426,2912.37848705,4188.6453215,33.8408985642,2.827,-4.56142307478,32.3355720241,41.2577656047,4.8522810556,67.7429268293,232.990838207,55.762249598900006
1216,Trinidad and Tobago,1992,Americas,1183669,2.70962374041,16.9587704427,65.5059705521,2846.09280428,5286.28687516,40.3157158911,2.231,-1.64720416507,29.2909528107,45.6267911621,3.92266513833,68.1916341463,241.225341131,51.6635850975
1217,Trinidad and Tobago,1997,Americas,1138101,2.2699997372,15.2535090273,57.5562663957,3638.52120726,5437.91312128,52.1877186673,1.843,7.687939078739999,56.3153582172,44.7716130313,-3.69143431128,68.4726097561,245.746003899,52.9583872315
1218,Trinidad and Tobago,2002,Americas,1101832,1.46077778523,21.3045514305,44.4040589767,4081.88818631,9356.78097414,50.5866939066,1.744,7.936709641369999,45.0173840824,44.8213084739,-5.19253487647,68.71043902439999,249.09161793400003,53.7179131841
1219,Trinidad and Tobago,2007,Americas,1056608,0.38672668908,36.8167629042,22.9727278112,5668.85110673,14608.0098682,65.3307966631,1.79,4.75418995771,37.2600450521,62.0700894638,12.7518715382,69.2596585366,255.21637426900003,37.5431838471
1220,Tunisia,1962,Africa,4286552,,0.41298737178,,,,,7.117999999999999,,,,,43.3416829268,27.6977986612,
1221,Tunisia,1967,Africa,4786986,18.794254501300003,0.638870927594,48.5766666667,,,21.2105263158,6.869,0.161952471849,14.5263157895,23.2854541776,4.13144803724,47.800512195100005,30.4945481462,57.9202913211
1222,Tunisia,1972,Africa,5303507,24.610424503,0.8948759284710001,40.6018735363,174.90426069400002,341.737804158,25.3489461358,6.16,17.7427182678,24.7400468384,23.0091348737,2.88672356046,53.4502439024,34.034165808400004,52.3804406233
1223,Tunisia,1977,Africa,6005061,18.5460575586,1.14747593805,55.9649162827,274.547416988,427.302747359,29.581641498200003,5.706,3.41109585407,38.0126830604,30.1915052958,9.65330908688,58.9367317073,38.0729016478,51.2624371456
1224,Tunisia,1982,Africa,6734098,14.9525634656,1.41575479204,64.6951128133,410.451321097,493.048630903,36.9099159104,5.015,-0.493737602537,47.4398468071,35.2946743322,16.0076605153,63.8036585366,43.3442198764,49.7527622022
1225,Tunisia,1987,Africa,7724976,18.7983917942,1.5288807666,61.1953629609,553.954187976,542.645168334,34.8263288241,4.077,6.70137109525,35.815713165700004,33.6444614926,5.1707114803400005,67.0230731707,49.512397013400005,47.5571467133
1226,Tunisia,1992,Africa,8523077,18.6047099039,1.76959669725,71.56182783930001,687.405034217,641.6905970619999,39.535087335300005,3.27,7.805728856960001,46.4650002189,32.8396662485,5.691544884830001,70.756097561,55.3760684861,48.5556238476
1227,Tunisia,1997,Africa,9231669,12.6062503057,1.83889212037,61.9042687657,826.1619767980001,679.079751272,39.1140807378,2.38,5.44094343647,41.3866297061,29.7363916467,14.1253366027,71.9024390244,60.4026197219,57.6573580476
1228,Tunisia,2002,Africa,9770575,9.32597356906,2.1398889105400003,67.6302953674,1079.50640585,801.489193653,40.7845866741,2.0,1.3225636178,44.55707051979999,29.848034075300003,2.28509587676,73.0,63.4925785273,60.82599235560001
1229,Tunisia,2007,Africa,10276158,9.39965492646,2.35797449414,64.3756639014,1159.98865537,883.981281357,51.0861106208,2.04,6.70962039185,52.9893615314,31.1778960984,2.10726388994,74.2024390244,66.28937306899999,59.4224489751
1230,Turkey,1962,Europe,29788695,53.875476493,0.748240893242,23.00124533,111.760694445,410.021796967,5.60398505604,6.175,5.57142858309,7.970112079700001,17.407878017799998,5.34937156559,46.8367073171,37.5634850513,28.7166454892
1231,Turkey,1967,Europe,33411317,45.866861741,1.03313907211,27.1063829787,170.42440669799998,484.393315616,4.1134751773,5.797000000000001,4.73251023847,4.96453900709,21.0680321873,5.92343332594,50.38360975609999,42.1610436184,33.0651060717
1232,Turkey,1972,Europe,37492953,35.403283369,1.47653744627,27.9119972327,277.255690116,605.1364652890001,6.0186786579,5.375,7.42578832506,8.54375648565,24.4825124911,10.9756760496,53.4751219512,47.3933656432,40.1142041399
1233,Turkey,1977,Europe,42404033,32.4,1.98859081929,39.7086186983,462.674363133,778.4328071839999,3.81520401401,4.738,3.4066698049299995,10.7071854587,24.0975609756,24.0890232445,56.7186829268,53.29861232020001,43.5024390244
1234,Turkey,1982,Europe,47328791,22.6851986188,1.89114064673,33.904424239,543.6765211659999,732.662049648,11.8640513906,4.114,3.56322781878,15.0168696746,28.1944887754,28.2268343925,59.9464634146,59.7663032886,49.1203126058
